NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Balears, Illes;7023;Ferreries;395.0
Balears, Illes;7024;Formentera;635.0
Balears, Illes;7025;Fornalutx;454.38
Balears, Illes;7026;Eivissa;529.0
Balears, Illes;7027;Inca;400.0
Balears, Illes;7028;Lloret de Vistalegre;454.38
Balears, Illes;7029;Lloseta;360.0
Balears, Illes;7030;Llubí;454.38
Balears, Illes;7031;Llucmajor;500.0
Balears, Illes;7032;Maó;400.0
Balears, Illes;7033;Manacor;350.0
Balears, Illes;7034;Mancor de la Vall;454.38
Balears, Illes;7035;Maria de la Salut;454.38
Balears, Illes;7036;Marratxí;550.0
Balears, Illes;7037;Mercadal, Es;363.0
Balears, Illes;7038;Montuïri;454.38
Balears, Illes;7039;Muro;400.0
Balears, Illes;7040;Palma;518.0
Balears, Illes;7041;Petra;454.38
Balears, Illes;7042;Pollença;486.0
Balears, Illes;7043;Porreres;400.0
Balears, Illes;7044;Pobla, Sa;400.0
Balears, Illes;7045;Puigpunyent;698.0
Balears, Illes;7046;Sant Antoni de Portmany;450.0
Balears, Illes;7047;Sencelles;454.38
Balears, Illes;7048;Sant Josep de sa Talaia;550.0
Balears, Illes;7049;Sant Joan;454.38
Balears, Illes;7050;Sant Joan de Labritja;525.0
Balears, Illes;7051;Sant Llorenç des Cardassar;400.0
Balears, Illes;7052;Sant Lluís;425.0
Balears, Illes;7053;Santa Eugènia;450.0
Balears, Illes;7054;Santa Eulalia del Río;505.0
Balears, Illes;7055;Santa Margalida;447.0
Balears, Illes;7056;Santa María del Camí;518.0
Balears, Illes;7057;Santanyí;375.0
Balears, Illes;7058;Selva;486.0
Balears, Illes;7059;Salines, Ses;401.0
Balears, Illes;7060;Sineu;454.0
Balears, Illes;7061;Sóller;492.0
Balears, Illes;7062;Son Servera;375.0
Balears, Illes;7063;Valldemossa;450.0
Balears, Illes;7064;Castell, Es;395.0
Balears, Illes;7065;Vilafranca de Bonany;446.0
Balears, Illes;7901;Ariany;454.38
Balears, Illes;7902;Migjorn Gran, Es;360.0
Barcelona;8001;Abrera;500.0
Barcelona;8002;Aguilar de Segarra;475.7185929648241
Barcelona;8003;Alella;730.0
Barcelona;8004;Alpens;475.7185929648241
Barcelona;8005;Ametlla del Vallès, L';513.0
Barcelona;8006;Arenys de Mar;515.0
Barcelona;8007;Arenys de Munt;480.0
Barcelona;8008;Argençola;475.7185929648241
Barcelona;8009;Argentona;550.0
Barcelona;8010;Artés;367.0
Barcelona;8011;Avià;329.0
Barcelona;8012;Avinyó;325.0
Barcelona;8013;Avinyonet del Penedès;397.0
Barcelona;8014;Aiguafreda;367.0
Barcelona;8015;Badalona;591.0
Barcelona;8016;Bagà;326.0
Barcelona;8017;Balenyà;384.0
Barcelona;8018;Balsareny;389.0
Barcelona;8019;Barcelona;678.0
Barcelona;8020;Begues;650.0
Barcelona;8021;Bellprat;475.7185929648241
Barcelona;8022;Berga;330.0
Barcelona;8023;Bigues i Riells;500.0
Barcelona;8024;Borredà;475.7185929648241
Barcelona;8025;Bruc, El;500.0
Barcelona;8026;Brull, El;475.7185929648241
Barcelona;8027;Cabanyes, Les;475.7185929648241
Barcelona;8028;Cabrera d'Anoia;475.7185929648241
Barcelona;8029;Cabrera de Mar;600.0
Barcelona;8030;Cabrils;658.0
Barcelona;8031;Calaf;301.0
Barcelona;8032;Caldes d'Estrac;561.0
Barcelona;8033;Caldes de Montbui;500.0
Barcelona;8034;Calders;300.0
Barcelona;8035;Calella;459.0
Barcelona;8036;Calonge de Segarra;475.7185929648241
Barcelona;8037;Calldetenes;380.0
Barcelona;8038;Callús;372.0
Barcelona;8039;Campins;475.7185929648241
Barcelona;8040;Canet de Mar;500.0
Barcelona;8041;Canovelles;439.0
Barcelona;8042;Cànoves i Samalús;475.7185929648241
Barcelona;8043;Canyelles;475.7185929648241
Barcelona;8044;Capellades;385.0
Barcelona;8045;Capolat;475.7185929648241
Barcelona;8046;Cardedeu;550.0
Barcelona;8047;Cardona;247.0
Barcelona;8048;Carme;475.7185929648241
Barcelona;8049;Casserres;360.0
Barcelona;8050;Castellar del Riu;475.7185929648241
Barcelona;8051;Castellar del Vallès;540.0
Barcelona;8052;Castellar de n'Hug;475.7185929648241
Barcelona;8053;Castellbell i el Vilar;399.0
Barcelona;8054;Castellbisbal;595.0
Barcelona;8055;Castellcir;475.7185929648241
Barcelona;8056;Castelldefels;700.0
Barcelona;8057;Castell de l'Areny;475.7185929648241
Barcelona;8058;Castellet i la Gornal;475.7185929648241
Barcelona;8059;Castellfollit del Boix;475.7185929648241
Barcelona;8060;Castellfollit de Riubregós;475.7185929648241
Barcelona;8061;Castellgalí;392.0
Barcelona;8062;Castellnou de Bages;475.7185929648241
Barcelona;8063;Castellolí;475.7185929648241
Barcelona;8064;Castellterçol;370.0
Barcelona;8065;Castellví de la Marca;315.0
Barcelona;8066;Castellví de Rosanes;475.7185929648241
Barcelona;8067;Centelles;400.0
Barcelona;8068;Cervelló;547.0
Barcelona;8069;Collbató;475.7185929648241
Barcelona;8070;Collsuspina;475.7185929648241
Barcelona;8071;Copons;475.7185929648241
Barcelona;8072;Corbera de Llobregat;530.0
Barcelona;8073;Cornellà de Llobregat;585.0
Barcelona;8074;Cubelles;508.0
Barcelona;8075;Dosrius;621.0
Barcelona;8076;Esparreguera;500.0
Barcelona;8077;Esplugues de Llobregat;642.0
Barcelona;8078;Espunyola, L';475.7185929648241
Barcelona;8079;Estany, L';475.7185929648241
Barcelona;8080;Fígols;475.7185929648241
Barcelona;8081;Fogars de Montclús;475.7185929648241
Barcelona;8082;Fogars de la Selva;475.7185929648241
Barcelona;8083;Folgueroles;430.0
Barcelona;8084;Fonollosa;475.7185929648241
Barcelona;8085;Font-rubí;475.7185929648241
Barcelona;8086;Franqueses del Vallès, Les;510.0
Barcelona;8087;Gallifa;475.7185929648241
Barcelona;8088;Garriga, La;525.0
Barcelona;8089;Gavà;659.0
Barcelona;8090;Gaià;475.7185929648241
Barcelona;8091;Gelida;415.0
Barcelona;8092;Gironella;255.0
Barcelona;8093;Gisclareny;475.7185929648241
Barcelona;8094;Granada, La;375.0
Barcelona;8095;Granera;475.7185929648241
Barcelona;8096;Granollers;525.0
Barcelona;8097;Gualba;250.0
Barcelona;8098;Sant Salvador de Guardiola;475.7185929648241
Barcelona;8099;Guardiola de Berguedà;240.0
Barcelona;8100;Gurb;475.7185929648241
Barcelona;8101;Hospitalet de Llobregat, L';583.0
Barcelona;8102;Igualada;413.0
Barcelona;8103;Jorba;475.7185929648241
Barcelona;8104;Llacuna, La;475.7185929648241
Barcelona;8105;Llagosta, La;525.0
Barcelona;8106;Llinars del Vallès;460.0
Barcelona;8107;Lliçà d'Amunt;597.0
Barcelona;8108;Lliçà de Vall;510.0
Barcelona;8109;Lluçà;475.7185929648241
Barcelona;8110;Malgrat de Mar;465.0
Barcelona;8111;Malla;475.7185929648241
Barcelona;8112;Manlleu;386.0
Barcelona;8113;Manresa;405.0
Barcelona;8114;Martorell;510.0
Barcelona;8115;Martorelles;446.0
Barcelona;8116;Masies de Roda, Les;475.7185929648241
Barcelona;8117;Masies de Voltregà, Les;368.0
Barcelona;8118;Masnou, El;650.0
Barcelona;8119;Masquefa;500.0
Barcelona;8120;Matadepera;563.0
Barcelona;8121;Mataró;543.0
Barcelona;8122;Mediona;475.7185929648241
Barcelona;8123;Molins de Rei;600.0
Barcelona;8124;Mollet del Vallès;543.0
Barcelona;8125;Montcada i Reixac;544.0
Barcelona;8126;Montgat;666.0
Barcelona;8127;Monistrol de Montserrat;400.0
Barcelona;8128;Monistrol de Calders;475.7185929648241
Barcelona;8129;Muntanyola;475.7185929648241
Barcelona;8130;Montclar;475.7185929648241
Barcelona;8131;Montesquiu;302.0
Barcelona;8132;Montmajor;220.0
Barcelona;8133;Montmaneu;475.7185929648241
Barcelona;8134;Figaró-Montmany;455.0
Barcelona;8135;Montmeló;500.0
Barcelona;8136;Montornès del Vallès;480.0
Barcelona;8137;Montseny;475.7185929648241
Barcelona;8138;Moià;350.0
Barcelona;8139;Mura;475.7185929648241
Barcelona;8140;Navarcles;358.0
Barcelona;8141;Navàs;350.0
Barcelona;8142;Nou de Berguedà, La;475.7185929648241
Barcelona;8143;Òdena;362.0
Barcelona;8144;Olvan;475.7185929648241
Barcelona;8145;Olèrdola;500.0
Barcelona;8146;Olesa de Bonesvalls;475.7185929648241
Barcelona;8147;Olesa de Montserrat;500.0
Barcelona;8148;Olivella;475.7185929648241
Barcelona;8149;Olost;300.0
Barcelona;8150;Orís;475.7185929648241
Barcelona;8151;Oristà;475.7185929648241
Barcelona;8152;Orpí;475.7185929648241
Barcelona;8153;Òrrius;475.7185929648241
Barcelona;8154;Pacs del Penedès;475.7185929648241
Barcelona;8155;Palafolls;450.0
Barcelona;8156;Palau-solità i Plegamans;550.0
Barcelona;8157;Pallejà;559.0
Barcelona;8158;Papiol, El;530.0
Barcelona;8159;Parets del Vallès;534.0
Barcelona;8160;Perafita;475.7185929648241
Barcelona;8161;Piera;472.0
Barcelona;8162;Hostalets de Pierola, Els;450.0
Barcelona;8163;Pineda de Mar;482.0
Barcelona;8164;Pla del Penedès, El;475.7185929648241
Barcelona;8165;Pobla de Claramunt, La;350.0
Barcelona;8166;Pobla de Lillet, La;263.0
Barcelona;8167;Polinyà;550.0
Barcelona;8168;Pontons;475.7185929648241
Barcelona;8169;Prat de Llobregat, El;603.0
Barcelona;8170;Prats de Rei, Els;475.7185929648241
Barcelona;8171;Prats de Lluçanès;300.0
Barcelona;8172;Premià de Mar;580.0
Barcelona;8174;Puigdàlber;475.7185929648241
Barcelona;8175;Puig-reig;326.0
Barcelona;8176;Pujalt;475.7185929648241
Barcelona;8177;Quar, La;475.7185929648241
Barcelona;8178;Rajadell;475.7185929648241
Barcelona;8179;Rellinars;475.7185929648241
Barcelona;8180;Ripollet;550.0
Barcelona;8181;Roca del Vallès, La;507.0
Barcelona;8182;Pont de Vilomara i Rocafort, El;370.0
Barcelona;8183;Roda de Ter;350.0
Barcelona;8184;Rubí;545.0
Barcelona;8185;Rubió;475.7185929648241
Barcelona;8187;Sabadell;550.0
Barcelona;8188;Sagàs;475.7185929648241
Barcelona;8189;Sant Pere Sallavinera;475.7185929648241
Barcelona;8190;Saldes;475.7185929648241
Barcelona;8191;Sallent;395.0
Barcelona;8192;Santpedor;450.0
Barcelona;8193;Sant Iscle de Vallalta;400.0
Barcelona;8194;Sant Adrià de Besòs;600.0
Barcelona;8195;Sant Agustí de Lluçanès;475.7185929648241
Barcelona;8196;Sant Andreu de la Barca;550.0
Barcelona;8197;Sant Andreu de Llavaneres;608.0
Barcelona;8198;Sant Antoni de Vilamajor;459.0
Barcelona;8199;Sant Bartomeu del Grau;475.7185929648241
Barcelona;8200;Sant Boi de Llobregat;600.0
Barcelona;8201;Sant Boi de Lluçanès;475.7185929648241
Barcelona;8202;Sant Celoni;452.0
Barcelona;8203;Sant Cebrià de Vallalta;528.0
Barcelona;8204;Sant Climent de Llobregat;552.0
Barcelona;8205;Sant Cugat del Vallès;750.0
Barcelona;8206;Sant Cugat Sesgarrigues;475.7185929648241
Barcelona;8207;Sant Esteve de Palautordera;501.0
Barcelona;8208;Sant Esteve Sesrovires;555.0
Barcelona;8209;Sant Fost de Campsentelles;500.0
Barcelona;8210;Sant Feliu de Codines;400.0
Barcelona;8211;Sant Feliu de Llobregat;605.0
Barcelona;8212;Sant Feliu Sasserra;475.7185929648241
Barcelona;8213;Sant Fruitós de Bages;450.0
Barcelona;8214;Vilassar de Dalt;638.0
Barcelona;8215;Sant Hipòlit de Voltregà;300.0
Barcelona;8216;Sant Jaume de Frontanyà;475.7185929648241
Barcelona;8217;Sant Joan Despí;631.0
Barcelona;8218;Sant Joan de Vilatorrada;409.0
Barcelona;8219;Vilassar de Mar;665.0
Barcelona;8220;Sant Julià de Vilatorta;408.0
Barcelona;8221;Sant Just Desvern;712.0
Barcelona;8222;Sant Llorenç d'Hortons;399.0
Barcelona;8223;Sant Llorenç Savall;390.0
Barcelona;8224;Sant Martí de Centelles;398.0
Barcelona;8225;Sant Martí d'Albars;475.7185929648241
Barcelona;8226;Sant Martí de Tous;475.7185929648241
Barcelona;8227;Sant Martí Sarroca;449.0
Barcelona;8228;Sant Martí Sesgueioles;475.7185929648241
Barcelona;8229;Sant Mateu de Bages;475.7185929648241
Barcelona;8230;Premià de Dalt;576.0
Barcelona;8231;Sant Pere de Ribes;534.0
Barcelona;8232;Sant Pere de Riudebitlles;464.0
Barcelona;8233;Sant Pere de Torelló;368.0
Barcelona;8234;Sant Pere de Vilamajor;540.0
Barcelona;8235;Sant Pol de Mar;508.0
Barcelona;8236;Sant Quintí de Mediona;367.0
Barcelona;8237;Sant Quirze de Besora;305.0
Barcelona;8238;Sant Quirze del Vallès;600.0
Barcelona;8239;Sant Quirze Safaja;475.7185929648241
Barcelona;8240;Sant Sadurní d'Anoia;469.0
Barcelona;8241;Sant Sadurní d'Osormort;475.7185929648241
Barcelona;8242;Marganell;475.7185929648241
Barcelona;8243;Santa Cecília de Voltregà;475.7185929648241
Barcelona;8244;Santa Coloma de Cervelló;682.0
Barcelona;8245;Santa Coloma de Gramenet;540.0
Barcelona;8246;Santa Eugènia de Berga;443.0
Barcelona;8247;Santa Eulàlia de Riuprimer;396.0
Barcelona;8248;Santa Eulàlia de Ronçana;550.0
Barcelona;8249;Santa Fe del Penedès;475.7185929648241
Barcelona;8250;Santa Margarida de Montbui;350.0
Barcelona;8251;Santa Margarida i els Monjos;418.0
Barcelona;8252;Barberà del Vallès;575.0
Barcelona;8253;Santa Maria de Besora;475.7185929648241
Barcelona;8254;Santa Maria de Corcó;300.0
Barcelona;8255;Santa Maria de Merlès;475.7185929648241
Barcelona;8256;Santa Maria de Martorelles;475.7185929648241
Barcelona;8257;Santa Maria de Miralles;475.7185929648241
Barcelona;8258;Santa Maria d'Oló;475.7185929648241
Barcelona;8259;Santa Maria de Palautordera;457.0
Barcelona;8260;Santa Perpètua de Mogoda;550.0
Barcelona;8261;Santa Susanna;413.0
Barcelona;8262;Sant Vicenç de Castellet;398.0
Barcelona;8263;Sant Vicenç dels Horts;600.0
Barcelona;8264;Sant Vicenç de Montalt;712.0
Barcelona;8265;Sant Vicenç de Torelló;475.7185929648241
Barcelona;8266;Cerdanyola del Vallès;600.0
Barcelona;8267;Sentmenat;483.0
Barcelona;8268;Cercs;225.0
Barcelona;8269;Seva;298.0
Barcelona;8270;Sitges;661.0
Barcelona;8271;Sobremunt;475.7185929648241
Barcelona;8272;Sora;475.7185929648241
Barcelona;8273;Subirats;475.7185929648241
Barcelona;8274;Súria;333.0
Barcelona;8275;Tavèrnoles;475.7185929648241
Barcelona;8276;Tagamanent;475.7185929648241
Barcelona;8277;Talamanca;475.7185929648241
Barcelona;8278;Taradell;398.0
Barcelona;8279;Terrassa;500.0
Barcelona;8280;Tavertet;475.7185929648241
Barcelona;8281;Teià;625.0
Barcelona;8282;Tiana;777.0
Barcelona;8283;Tona;425.0
Barcelona;8284;Tordera;430.0
Barcelona;8285;Torelló;359.0
Barcelona;8286;Torre de Claramunt, La;475.7185929648241
Barcelona;8287;Torrelavit;475.7185929648241
Barcelona;8288;Torrelles de Foix;296.0
Barcelona;8289;Torrelles de Llobregat;540.0
Barcelona;8290;Ullastrell;500.0
Barcelona;8291;Vacarisses;368.0
Barcelona;8292;Vallbona d'Anoia;360.0
Barcelona;8293;Vallcebre;475.7185929648241
Barcelona;8294;Vallgorguina;450.0
Barcelona;8295;Vallirana;550.0
Barcelona;8296;Vallromanes;684.0
Barcelona;8297;Veciana;475.7185929648241
Barcelona;8298;Vic;450.0
Barcelona;8299;Vilada;475.7185929648241
Barcelona;8300;Viladecavalls;550.0
Barcelona;8301;Viladecans;600.0
Barcelona;8302;Vilanova del Camí;370.0
Barcelona;8303;Vilanova de Sau;169.0
