Municipios;Periodo;Total
45015 Arcicóllar;2017;27
45015 Arcicóllar;2016;25
45015 Arcicóllar;2015;28
45015 Arcicóllar;2014;23
45015 Arcicóllar;2013;25
45015 Arcicóllar;2012;28
45016 Argés;2024;359
45016 Argés;2023;366
45016 Argés;2022;346
45016 Argés;2021;359
45016 Argés;2020;338
45016 Argés;2019;320
45016 Argés;2018;315
45016 Argés;2017;301
45016 Argés;2016;294
45016 Argés;2015;278
45016 Argés;2014;279
45016 Argés;2013;290
45016 Argés;2012;285
45017 Azután;2024;10
45017 Azután;2023;8
45017 Azután;2022;14
45017 Azután;2021;12
45017 Azután;2020;13
45017 Azután;2019;12
45017 Azután;2018;12
45017 Azután;2017;9
45017 Azután;2016;9
45017 Azután;2015;10
45017 Azután;2014;9
45017 Azután;2013;8
45017 Azután;2012;8
45018 Barcience;2024;52
45018 Barcience;2023;50
45018 Barcience;2022;48
45018 Barcience;2021;36
45018 Barcience;2020;41
45018 Barcience;2019;45
45018 Barcience;2018;43
45018 Barcience;2017;36
45018 Barcience;2016;31
45018 Barcience;2015;28
45018 Barcience;2014;27
45018 Barcience;2013;28
45018 Barcience;2012;31
45019 Bargas;2024;531
45019 Bargas;2023;515
45019 Bargas;2022;538
45019 Bargas;2021;514
45019 Bargas;2020;553
45019 Bargas;2019;534
45019 Bargas;2018;526
45019 Bargas;2017;487
45019 Bargas;2016;495
45019 Bargas;2015;481
45019 Bargas;2014;481
45019 Bargas;2013;487
45019 Bargas;2012;482
45020 Belvís de la Jara;2024;71
45020 Belvís de la Jara;2023;78
45020 Belvís de la Jara;2022;76
45020 Belvís de la Jara;2021;77
45020 Belvís de la Jara;2020;83
45020 Belvís de la Jara;2019;78
45020 Belvís de la Jara;2018;75
45020 Belvís de la Jara;2017;75
45020 Belvís de la Jara;2016;75
45020 Belvís de la Jara;2015;73
45020 Belvís de la Jara;2014;69
45020 Belvís de la Jara;2013;73
45020 Belvís de la Jara;2012;79
45021 Borox;2024;308
45021 Borox;2023;310
45021 Borox;2022;312
45021 Borox;2021;303
45021 Borox;2020;303
45021 Borox;2019;290
45021 Borox;2018;284
45021 Borox;2017;273
45021 Borox;2016;269
45021 Borox;2015;277
45021 Borox;2014;254
45021 Borox;2013;271
45021 Borox;2012;280
45022 Buenaventura;2024;23
45022 Buenaventura;2023;26
45022 Buenaventura;2022;26
45022 Buenaventura;2021;27
45022 Buenaventura;2020;26
45022 Buenaventura;2019;20
45022 Buenaventura;2018;22
45022 Buenaventura;2017;21
45022 Buenaventura;2016;21
45022 Buenaventura;2015;23
45022 Buenaventura;2014;21
45022 Buenaventura;2013;23
45022 Buenaventura;2012;24
45023 Burguillos de Toledo;2024;195
45023 Burguillos de Toledo;2023;188
45023 Burguillos de Toledo;2022;196
45023 Burguillos de Toledo;2021;175
45023 Burguillos de Toledo;2020;182
45023 Burguillos de Toledo;2019;176
45023 Burguillos de Toledo;2018;166
45023 Burguillos de Toledo;2017;172
45023 Burguillos de Toledo;2016;170
45023 Burguillos de Toledo;2015;166
45023 Burguillos de Toledo;2014;158
45023 Burguillos de Toledo;2013;149
45023 Burguillos de Toledo;2012;151
45024 Burujón;2024;65
45024 Burujón;2023;77
45024 Burujón;2022;91
45024 Burujón;2021;93
45024 Burujón;2020;92
45024 Burujón;2019;94
45024 Burujón;2018;101
45024 Burujón;2017;100
45024 Burujón;2016;104
45024 Burujón;2015;99
45024 Burujón;2014;99
45024 Burujón;2013;100
45024 Burujón;2012;112
45025 Cabañas de la Sagra;2024;84
45025 Cabañas de la Sagra;2023;88
45025 Cabañas de la Sagra;2022;97
45025 Cabañas de la Sagra;2021;94
45025 Cabañas de la Sagra;2020;91
45025 Cabañas de la Sagra;2019;94
45025 Cabañas de la Sagra;2018;95
45025 Cabañas de la Sagra;2017;94
45025 Cabañas de la Sagra;2016;92
45025 Cabañas de la Sagra;2015;91
45025 Cabañas de la Sagra;2014;98
45025 Cabañas de la Sagra;2013;98
45025 Cabañas de la Sagra;2012;102
45026 Cabañas de Yepes;2024;15
45026 Cabañas de Yepes;2023;15
45026 Cabañas de Yepes;2022;15
45026 Cabañas de Yepes;2021;16
45026 Cabañas de Yepes;2020;16
45026 Cabañas de Yepes;2019;17
45026 Cabañas de Yepes;2018;14
45026 Cabañas de Yepes;2017;14
45026 Cabañas de Yepes;2016;12
45026 Cabañas de Yepes;2015;12
45026 Cabañas de Yepes;2014;12
45026 Cabañas de Yepes;2013;13
45026 Cabañas de Yepes;2012;12
45027 Cabezamesada;2024;18
45027 Cabezamesada;2023;17
45027 Cabezamesada;2022;16
45027 Cabezamesada;2021;19
45027 Cabezamesada;2020;20
45027 Cabezamesada;2019;18
45027 Cabezamesada;2018;18
45027 Cabezamesada;2017;22
45027 Cabezamesada;2016;20
45027 Cabezamesada;2015;20
45027 Cabezamesada;2014;20
45027 Cabezamesada;2013;22
45027 Cabezamesada;2012;21
45028 Calera y Chozas;2024;260
45028 Calera y Chozas;2023;264
45028 Calera y Chozas;2022;279
45028 Calera y Chozas;2021;267
45028 Calera y Chozas;2020;263
45028 Calera y Chozas;2019;259
45028 Calera y Chozas;2018;261
45028 Calera y Chozas;2017;240
45028 Calera y Chozas;2016;247
45028 Calera y Chozas;2015;236
45028 Calera y Chozas;2014;232
45028 Calera y Chozas;2013;234
45028 Calera y Chozas;2012;240
45029 Caleruela;2024;10
45029 Caleruela;2023;10
45029 Caleruela;2022;10
45029 Caleruela;2021;10
45029 Caleruela;2020;9
45029 Caleruela;2019;8
45029 Caleruela;2018;8
45029 Caleruela;2017;10
45029 Caleruela;2016;10
45029 Caleruela;2015;12
45029 Caleruela;2014;12
45029 Caleruela;2013;11
45029 Caleruela;2012;12
45030 Calzada de Oropesa;2024;32
45030 Calzada de Oropesa;2023;33
45030 Calzada de Oropesa;2022;34
45030 Calzada de Oropesa;2021;37
45030 Calzada de Oropesa;2020;37
45030 Calzada de Oropesa;2019;33
45030 Calzada de Oropesa;2018;29
45030 Calzada de Oropesa;2017;31
45030 Calzada de Oropesa;2016;32
45030 Calzada de Oropesa;2015;32
45030 Calzada de Oropesa;2014;29
45030 Calzada de Oropesa;2013;28
45030 Calzada de Oropesa;2012;26
45031 Camarena;2024;239
45031 Camarena;2023;231
45031 Camarena;2022;237
45031 Camarena;2021;242
45031 Camarena;2020;240
45031 Camarena;2019;244
45031 Camarena;2018;250
45031 Camarena;2017;231
45031 Camarena;2016;236
45031 Camarena;2015;234
45031 Camarena;2014;227
45031 Camarena;2013;241
45031 Camarena;2012;257
45032 Camarenilla;2024;17
45032 Camarenilla;2023;20
45032 Camarenilla;2022;17
45032 Camarenilla;2021;17
45032 Camarenilla;2020;20
45032 Camarenilla;2019;22
45032 Camarenilla;2018;20
45032 Camarenilla;2017;19
45032 Camarenilla;2016;19
45032 Camarenilla;2015;20
45032 Camarenilla;2014;24
45032 Camarenilla;2013;25
45032 Camarenilla;2012;28
45033 Campillo de la Jara, El;2024;21
45033 Campillo de la Jara, El;2023;22
45033 Campillo de la Jara, El;2022;24
45033 Campillo de la Jara, El;2021;23
45033 Campillo de la Jara, El;2020;24
45033 Campillo de la Jara, El;2019;24
45033 Campillo de la Jara, El;2018;21
45033 Campillo de la Jara, El;2017;22
45033 Campillo de la Jara, El;2016;22
45033 Campillo de la Jara, El;2015;24
45033 Campillo de la Jara, El;2014;24
45033 Campillo de la Jara, El;2013;24
45033 Campillo de la Jara, El;2012;27
45034 Camuñas;2024;99
45034 Camuñas;2023;98
45034 Camuñas;2022;107
45034 Camuñas;2021;105
45034 Camuñas;2020;108
45034 Camuñas;2019;102
45034 Camuñas;2018;105
45034 Camuñas;2017;110
45034 Camuñas;2016;104
45034 Camuñas;2015;107
45034 Camuñas;2014;99
45034 Camuñas;2013;110
45034 Camuñas;2012;120
45035 Cardiel de los Montes;2024;20
45035 Cardiel de los Montes;2023;21
45035 Cardiel de los Montes;2022;16
45035 Cardiel de los Montes;2021;16
45035 Cardiel de los Montes;2020;19
45035 Cardiel de los Montes;2019;14
45035 Cardiel de los Montes;2018;10
45035 Cardiel de los Montes;2017;8
45035 Cardiel de los Montes;2016;7
45035 Cardiel de los Montes;2015;8
45035 Cardiel de los Montes;2014;8
45035 Cardiel de los Montes;2013;10
45035 Cardiel de los Montes;2012;15
45036 Carmena;2024;34
45036 Carmena;2023;36
45036 Carmena;2022;37
45036 Carmena;2021;30
45036 Carmena;2020;32
45036 Carmena;2019;29
45036 Carmena;2018;26
45036 Carmena;2017;30
45036 Carmena;2016;28
45036 Carmena;2015;30
45036 Carmena;2014;38
45036 Carmena;2013;39
45036 Carmena;2012;34
45037 Carpio de Tajo, El;2024;94
45037 Carpio de Tajo, El;2023;91
45037 Carpio de Tajo, El;2022;98
45037 Carpio de Tajo, El;2021;92
45037 Carpio de Tajo, El;2020;98
45037 Carpio de Tajo, El;2019;106
45037 Carpio de Tajo, El;2018;96
45037 Carpio de Tajo, El;2017;96
45037 Carpio de Tajo, El;2016;89
45037 Carpio de Tajo, El;2015;97
45037 Carpio de Tajo, El;2014;94
45037 Carpio de Tajo, El;2013;105
45037 Carpio de Tajo, El;2012;107
45038 Carranque;2024;349
45038 Carranque;2023;351
45038 Carranque;2022;378
45038 Carranque;2021;369
45038 Carranque;2020;365
45038 Carranque;2019;340
45038 Carranque;2018;319
45038 Carranque;2017;308
45038 Carranque;2016;301
45038 Carranque;2015;321
45038 Carranque;2014;317
45038 Carranque;2013;313
45038 Carranque;2012;335
45039 Carriches;2024;15
45039 Carriches;2023;15
45039 Carriches;2022;14
45039 Carriches;2021;14
45039 Carriches;2020;12
45039 Carriches;2019;11
45039 Carriches;2018;13
45039 Carriches;2017;12
45039 Carriches;2016;11
45039 Carriches;2015;10
45039 Carriches;2014;9
45039 Carriches;2013;7
45039 Carriches;2012;10
45040 Casar de Escalona, El;2024;100
45040 Casar de Escalona, El;2023;102
45040 Casar de Escalona, El;2022;106
45040 Casar de Escalona, El;2021;99
45040 Casar de Escalona, El;2020;96
45040 Casar de Escalona, El;2019;91
45040 Casar de Escalona, El;2018;84
45040 Casar de Escalona, El;2017;89
45040 Casar de Escalona, El;2016;91
45040 Casar de Escalona, El;2015;108
45040 Casar de Escalona, El;2014;100
45040 Casar de Escalona, El;2013;106
45040 Casar de Escalona, El;2012;111
45041 Casarrubios del Monte;2024;572
45041 Casarrubios del Monte;2023;558
45041 Casarrubios del Monte;2022;571
45041 Casarrubios del Monte;2021;550
45041 Casarrubios del Monte;2020;557
45041 Casarrubios del Monte;2019;532
45041 Casarrubios del Monte;2018;507
45041 Casarrubios del Monte;2017;506
45041 Casarrubios del Monte;2016;493
45041 Casarrubios del Monte;2015;483
45041 Casarrubios del Monte;2014;493
45041 Casarrubios del Monte;2013;511
45041 Casarrubios del Monte;2012;533
45042 Casasbuenas;2024;8
45042 Casasbuenas;2023;6
45042 Casasbuenas;2022;5
45042 Casasbuenas;2021;7
45042 Casasbuenas;2020;6
45042 Casasbuenas;2019;5
45042 Casasbuenas;2018;.
45042 Casasbuenas;2017;4
45042 Casasbuenas;2016;.
45042 Casasbuenas;2015;.
45042 Casasbuenas;2014;5
45042 Casasbuenas;2013;7
45042 Casasbuenas;2012;8
45043 Castillo de Bayuela;2024;43
45043 Castillo de Bayuela;2023;42
45043 Castillo de Bayuela;2022;45
45043 Castillo de Bayuela;2021;46
45043 Castillo de Bayuela;2020;47
45043 Castillo de Bayuela;2019;45
45043 Castillo de Bayuela;2018;46
45043 Castillo de Bayuela;2017;52
45043 Castillo de Bayuela;2016;53
45043 Castillo de Bayuela;2015;57
45043 Castillo de Bayuela;2014;51
45043 Castillo de Bayuela;2013;54
45043 Castillo de Bayuela;2012;57
45045 Cazalegas;2024;160
45045 Cazalegas;2023;160
45045 Cazalegas;2022;162
45045 Cazalegas;2021;157
45045 Cazalegas;2020;160
45045 Cazalegas;2019;150
45045 Cazalegas;2018;144
45045 Cazalegas;2017;140
45045 Cazalegas;2016;141
45045 Cazalegas;2015;135
45045 Cazalegas;2014;133
45045 Cazalegas;2013;130
45045 Cazalegas;2012;132
45046 Cebolla;2024;197
45046 Cebolla;2023;201
45046 Cebolla;2022;204
45046 Cebolla;2021;204
45046 Cebolla;2020;201
45046 Cebolla;2019;202
45046 Cebolla;2018;194
45046 Cebolla;2017;190
45046 Cebolla;2016;200
45046 Cebolla;2015;197
45046 Cebolla;2014;196
45046 Cebolla;2013;209
45046 Cebolla;2012;209
45047 Cedillo del Condado;2024;281
45047 Cedillo del Condado;2023;283
45047 Cedillo del Condado;2022;281
45047 Cedillo del Condado;2021;290
45047 Cedillo del Condado;2020;282
45047 Cedillo del Condado;2019;265
45047 Cedillo del Condado;2018;264
45047 Cedillo del Condado;2017;260
45047 Cedillo del Condado;2016;267
45047 Cedillo del Condado;2015;260
45047 Cedillo del Condado;2014;263
45047 Cedillo del Condado;2013;254
45047 Cedillo del Condado;2012;261
45048 Cerralbos, Los;2024;28
45048 Cerralbos, Los;2023;28
45048 Cerralbos, Los;2022;24
45048 Cerralbos, Los;2021;27
45048 Cerralbos, Los;2020;24
45048 Cerralbos, Los;2019;25
45048 Cerralbos, Los;2018;24
45048 Cerralbos, Los;2017;21
45048 Cerralbos, Los;2016;23
45048 Cerralbos, Los;2015;22
45048 Cerralbos, Los;2014;21
45048 Cerralbos, Los;2013;24
45048 Cerralbos, Los;2012;26
45049 Cervera de los Montes;2024;16
45049 Cervera de los Montes;2023;17
45049 Cervera de los Montes;2022;16
45049 Cervera de los Montes;2021;22
45049 Cervera de los Montes;2020;22
45049 Cervera de los Montes;2019;17
45049 Cervera de los Montes;2018;19
45049 Cervera de los Montes;2017;16
45049 Cervera de los Montes;2016;17
45049 Cervera de los Montes;2015;15
45049 Cervera de los Montes;2014;14
45049 Cervera de los Montes;2013;13
45049 Cervera de los Montes;2012;14
45050 Ciruelos;2024;39
45050 Ciruelos;2023;43
45050 Ciruelos;2022;39
45050 Ciruelos;2021;39
45050 Ciruelos;2020;40
45050 Ciruelos;2019;43
45050 Ciruelos;2018;28
45050 Ciruelos;2017;32
45050 Ciruelos;2016;32
45050 Ciruelos;2015;33
45050 Ciruelos;2014;31
45050 Ciruelos;2013;28
45050 Ciruelos;2012;38
45051 Cobeja;2024;118
45051 Cobeja;2023;116
45051 Cobeja;2022;111
45051 Cobeja;2021;108
45051 Cobeja;2020;114
45051 Cobeja;2019;118
45051 Cobeja;2018;116
45051 Cobeja;2017;105
45051 Cobeja;2016;105
45051 Cobeja;2015;107
45051 Cobeja;2014;102
45051 Cobeja;2013;109
45051 Cobeja;2012;121
45052 Cobisa;2024;258
45052 Cobisa;2023;259
45052 Cobisa;2022;279
45052 Cobisa;2021;281
45052 Cobisa;2020;284
45052 Cobisa;2019;283
45052 Cobisa;2018;273
45052 Cobisa;2017;267
45052 Cobisa;2016;255
45052 Cobisa;2015;253
45052 Cobisa;2014;254
45052 Cobisa;2013;245
45052 Cobisa;2012;250
45053 Consuegra;2024;684
45053 Consuegra;2023;676
45053 Consuegra;2022;683
45053 Consuegra;2021;663
45053 Consuegra;2020;669
45053 Consuegra;2019;672
45053 Consuegra;2018;676
45053 Consuegra;2017;679
45053 Consuegra;2016;680
45053 Consuegra;2015;684
45053 Consuegra;2014;661
45053 Consuegra;2013;662
45053 Consuegra;2012;714
45054 Corral de Almaguer;2024;224
45054 Corral de Almaguer;2023;229
45054 Corral de Almaguer;2022;252
45054 Corral de Almaguer;2021;253
45054 Corral de Almaguer;2020;269
45054 Corral de Almaguer;2019;276
45054 Corral de Almaguer;2018;285
45054 Corral de Almaguer;2017;302
45054 Corral de Almaguer;2016;305
45054 Corral de Almaguer;2015;306
45054 Corral de Almaguer;2014;301
45054 Corral de Almaguer;2013;297
45054 Corral de Almaguer;2012;307
45055 Cuerva;2024;83
45055 Cuerva;2023;80
45055 Cuerva;2022;95
45055 Cuerva;2021;94
45055 Cuerva;2020;96
45055 Cuerva;2019;100
45055 Cuerva;2018;102
45055 Cuerva;2017;99
45055 Cuerva;2016;106
45055 Cuerva;2015;110
45055 Cuerva;2014;107
45055 Cuerva;2013;108
45055 Cuerva;2012;121
45056 Chozas de Canales;2024;156
45056 Chozas de Canales;2023;153
45056 Chozas de Canales;2022;148
45056 Chozas de Canales;2021;140
45056 Chozas de Canales;2020;120
45056 Chozas de Canales;2019;125
45056 Chozas de Canales;2018;111
45056 Chozas de Canales;2017;103
45056 Chozas de Canales;2016;108
45056 Chozas de Canales;2015;103
45056 Chozas de Canales;2014;117
45056 Chozas de Canales;2013;114
45056 Chozas de Canales;2012;127
45057 Chueca;2024;16
45057 Chueca;2023;15
45057 Chueca;2022;15
45057 Chueca;2021;15
45057 Chueca;2020;15
45057 Chueca;2019;14
45057 Chueca;2018;13
45057 Chueca;2017;14
45057 Chueca;2016;14
45057 Chueca;2015;15
45057 Chueca;2014;14
45057 Chueca;2013;15
45057 Chueca;2012;15
45058 Domingo Pérez;2024;23
45058 Domingo Pérez;2023;21
45058 Domingo Pérez;2022;19
45058 Domingo Pérez;2021;20
45058 Domingo Pérez;2020;19
45058 Domingo Pérez;2019;17
45058 Domingo Pérez;2018;17
45058 Domingo Pérez;2017;18
45058 Domingo Pérez;2016;15
45058 Domingo Pérez;2015;13
45058 Domingo Pérez;2014;20
45058 Domingo Pérez;2013;23
45058 Domingo Pérez;2012;25
45059 Dosbarrios;2024;124
45059 Dosbarrios;2023;127
45059 Dosbarrios;2022;122
45059 Dosbarrios;2021;124
45059 Dosbarrios;2020;122
45059 Dosbarrios;2019;122
45059 Dosbarrios;2018;123
45059 Dosbarrios;2017;115
45059 Dosbarrios;2016;110
45059 Dosbarrios;2015;114
45059 Dosbarrios;2014;120
45059 Dosbarrios;2013;109
45059 Dosbarrios;2012;118
45060 Erustes;2024;16
45060 Erustes;2023;14
45060 Erustes;2022;15
45060 Erustes;2021;14
45060 Erustes;2020;18
45060 Erustes;2019;17
45060 Erustes;2018;18
45060 Erustes;2017;16
45060 Erustes;2016;10
45060 Erustes;2015;12
45060 Erustes;2014;10
45060 Erustes;2013;10
45060 Erustes;2012;14
45061 Escalona;2024;223
45061 Escalona;2023;204
45061 Escalona;2022;221
45061 Escalona;2021;225
45061 Escalona;2020;208
45061 Escalona;2019;220
45061 Escalona;2018;210
45061 Escalona;2017;212
45061 Escalona;2016;201
45061 Escalona;2015;218
45061 Escalona;2014;213
45061 Escalona;2013;216
45061 Escalona;2012;228
45062 Escalonilla;2024;70
45062 Escalonilla;2023;70
45062 Escalonilla;2022;76
45062 Escalonilla;2021;79
45062 Escalonilla;2020;79
45062 Escalonilla;2019;78
45062 Escalonilla;2018;74
45062 Escalonilla;2017;72
45062 Escalonilla;2016;76
45062 Escalonilla;2015;71
45062 Escalonilla;2014;77
45062 Escalonilla;2013;71
45062 Escalonilla;2012;75
45063 Espinoso del Rey;2024;13
45063 Espinoso del Rey;2023;15
45063 Espinoso del Rey;2022;17
45063 Espinoso del Rey;2021;15
45063 Espinoso del Rey;2020;15
45063 Espinoso del Rey;2019;17
45063 Espinoso del Rey;2018;16
45063 Espinoso del Rey;2017;18
45063 Espinoso del Rey;2016;19
45063 Espinoso del Rey;2015;20
45063 Espinoso del Rey;2014;20
45063 Espinoso del Rey;2013;17
45063 Espinoso del Rey;2012;17
45064 Esquivias;2024;341
45064 Esquivias;2023;351
45064 Esquivias;2022;395
45064 Esquivias;2021;374
45064 Esquivias;2020;379
45064 Esquivias;2019;376
45064 Esquivias;2018;371
45064 Esquivias;2017;372
45064 Esquivias;2016;367
45064 Esquivias;2015;364
45064 Esquivias;2014;361
45064 Esquivias;2013;365
45064 Esquivias;2012;378
45065 Estrella, La;2024;12
45065 Estrella, La;2023;12
45065 Estrella, La;2022;14
45065 Estrella, La;2021;15
45065 Estrella, La;2020;18
45065 Estrella, La;2019;15
45065 Estrella, La;2018;13
45065 Estrella, La;2017;11
45065 Estrella, La;2016;10
45065 Estrella, La;2015;8
45065 Estrella, La;2014;10
45065 Estrella, La;2013;10
45065 Estrella, La;2012;10
45066 Fuensalida;2024;700
45066 Fuensalida;2023;726
45066 Fuensalida;2022;754
45066 Fuensalida;2021;733
45066 Fuensalida;2020;736
45066 Fuensalida;2019;731
45066 Fuensalida;2018;702
45066 Fuensalida;2017;714
45066 Fuensalida;2016;684
45066 Fuensalida;2015;685
45066 Fuensalida;2014;663
45066 Fuensalida;2013;702
45066 Fuensalida;2012;723
45067 Gálvez;2024;200
45067 Gálvez;2023;204
45067 Gálvez;2022;228
45067 Gálvez;2021;228
45067 Gálvez;2020;223
45067 Gálvez;2019;241
45067 Gálvez;2018;241
45067 Gálvez;2017;243
45067 Gálvez;2016;234
45067 Gálvez;2015;227
45067 Gálvez;2014;224
45067 Gálvez;2013;226
45067 Gálvez;2012;232
45068 Garciotum;2024;9
45068 Garciotum;2023;8
45068 Garciotum;2022;6
45068 Garciotum;2021;5
45068 Garciotum;2020;4
45068 Garciotum;2019;5
45068 Garciotum;2018;5
45068 Garciotum;2017;6
45068 Garciotum;2016;5
45068 Garciotum;2015;5
45068 Garciotum;2014;5
45068 Garciotum;2013;6
45068 Garciotum;2012;8
45069 Gerindote;2024;152
45069 Gerindote;2023;151
45069 Gerindote;2022;149
45069 Gerindote;2021;143
45069 Gerindote;2020;139
45069 Gerindote;2019;145
45069 Gerindote;2018;147
45069 Gerindote;2017;146
45069 Gerindote;2016;153
45069 Gerindote;2015;161
45069 Gerindote;2014;155
45069 Gerindote;2013;166
45069 Gerindote;2012;173
45070 Guadamur;2024;127
45070 Guadamur;2023;125
45070 Guadamur;2022;143
45070 Guadamur;2021;143
45070 Guadamur;2020;140
45070 Guadamur;2019;140
45070 Guadamur;2018;145
45070 Guadamur;2017;144
45070 Guadamur;2016;142
45070 Guadamur;2015;151
45070 Guadamur;2014;141
45070 Guadamur;2013;136
45070 Guadamur;2012;147
45071 Guardia, La;2024;127
45071 Guardia, La;2023;127
45071 Guardia, La;2022;145
45071 Guardia, La;2021;149
45071 Guardia, La;2020;148
45071 Guardia, La;2019;144
45071 Guardia, La;2018;134
45071 Guardia, La;2017;131
45071 Guardia, La;2016;132
45071 Guardia, La;2015;131
45071 Guardia, La;2014;134
45071 Guardia, La;2013;146
45071 Guardia, La;2012;148
45072 Herencias, Las;2024;39
45072 Herencias, Las;2023;38
45072 Herencias, Las;2022;38
45072 Herencias, Las;2021;38
45072 Herencias, Las;2020;38
45072 Herencias, Las;2019;39
45072 Herencias, Las;2018;40
45072 Herencias, Las;2017;38
45072 Herencias, Las;2016;40
45072 Herencias, Las;2015;32
45072 Herencias, Las;2014;30
45072 Herencias, Las;2013;39
45072 Herencias, Las;2012;42
45073 Herreruela de Oropesa;2024;26
45073 Herreruela de Oropesa;2023;27
45073 Herreruela de Oropesa;2022;29
45073 Herreruela de Oropesa;2021;29
45073 Herreruela de Oropesa;2020;28
45073 Herreruela de Oropesa;2019;33
45073 Herreruela de Oropesa;2018;33
45073 Herreruela de Oropesa;2017;35
45073 Herreruela de Oropesa;2016;31
45073 Herreruela de Oropesa;2015;32
45073 Herreruela de Oropesa;2014;30
45073 Herreruela de Oropesa;2013;31
45073 Herreruela de Oropesa;2012;35
45074 Hinojosa de San Vicente;2024;38
45074 Hinojosa de San Vicente;2023;41
45074 Hinojosa de San Vicente;2022;36
45074 Hinojosa de San Vicente;2021;35
45074 Hinojosa de San Vicente;2020;37
