Municipios;Periodo;Total
21071 Valdelarco;2021;10.983
21071 Valdelarco;2020;10.628
21071 Valdelarco;2019;10.122
21071 Valdelarco;2018;9.652
21071 Valdelarco;2017;8.675
21071 Valdelarco;2016;8.380
21071 Valdelarco;2015;8.145
21072 Valverde del Camino;2022;11.972
21072 Valverde del Camino;2021;11.127
21072 Valverde del Camino;2020;10.558
21072 Valverde del Camino;2019;10.316
21072 Valverde del Camino;2018;9.680
21072 Valverde del Camino;2017;9.166
21072 Valverde del Camino;2016;8.697
21072 Valverde del Camino;2015;8.493
21073 Villablanca;2022;9.199
21073 Villablanca;2021;8.853
21073 Villablanca;2020;8.205
21073 Villablanca;2019;8.076
21073 Villablanca;2018;7.689
21073 Villablanca;2017;7.335
21073 Villablanca;2016;6.653
21073 Villablanca;2015;6.910
21074 Villalba del Alcor;2022;9.319
21074 Villalba del Alcor;2021;8.876
21074 Villalba del Alcor;2020;8.251
21074 Villalba del Alcor;2019;8.037
21074 Villalba del Alcor;2018;7.580
21074 Villalba del Alcor;2017;7.086
21074 Villalba del Alcor;2016;6.775
21074 Villalba del Alcor;2015;6.520
21075 Villanueva de las Cruces;2022;11.435
21075 Villanueva de las Cruces;2021;11.136
21075 Villanueva de las Cruces;2020;9.931
21075 Villanueva de las Cruces;2019;9.981
21075 Villanueva de las Cruces;2018;9.496
21075 Villanueva de las Cruces;2017;9.125
21075 Villanueva de las Cruces;2016;8.629
21075 Villanueva de las Cruces;2015;8.950
21076 Villanueva de los Castillejos;2022;10.798
21076 Villanueva de los Castillejos;2021;10.341
21076 Villanueva de los Castillejos;2020;9.907
21076 Villanueva de los Castillejos;2019;9.590
21076 Villanueva de los Castillejos;2018;9.286
21076 Villanueva de los Castillejos;2017;8.655
21076 Villanueva de los Castillejos;2016;8.325
21076 Villanueva de los Castillejos;2015;7.988
21077 Villarrasa;2022;10.199
21077 Villarrasa;2021;9.534
21077 Villarrasa;2020;8.919
21077 Villarrasa;2019;8.792
21077 Villarrasa;2018;8.440
21077 Villarrasa;2017;8.247
21077 Villarrasa;2016;7.898
21077 Villarrasa;2015;7.715
21078 Zalamea la Real;2022;11.875
21078 Zalamea la Real;2021;11.238
21078 Zalamea la Real;2020;10.611
21078 Zalamea la Real;2019;10.383
21078 Zalamea la Real;2018;9.736
21078 Zalamea la Real;2017;9.223
21078 Zalamea la Real;2016;8.859
21078 Zalamea la Real;2015;8.715
21079 Zufre;2022;10.705
21079 Zufre;2021;10.035
21079 Zufre;2020;9.468
21079 Zufre;2019;8.972
21079 Zufre;2018;8.401
21079 Zufre;2017;7.842
21079 Zufre;2016;7.644
21079 Zufre;2015;7.530
21902 Zarza-Perrunal, La	;2022;11.718
21902 Zarza-Perrunal, La	;2021;11.263
21902 Zarza-Perrunal, La	;2020;10.666
21902 Zarza-Perrunal, La	;2019;10.594
21902 Zarza-Perrunal, La	;2018;9.954
21902 Zarza-Perrunal, La	;2017;
21902 Zarza-Perrunal, La	;2016;
21902 Zarza-Perrunal, La	;2015;
22001 Abiego;2022;14.830
22001 Abiego;2021;13.737
22001 Abiego;2020;13.987
22001 Abiego;2019;14.405
22001 Abiego;2018;13.637
22001 Abiego;2017;12.980
22001 Abiego;2016;11.932
22001 Abiego;2015;11.610
22002 Abizanda;2022;15.252
22002 Abizanda;2021;15.158
22002 Abizanda;2020;14.689
22002 Abizanda;2019;13.824
22002 Abizanda;2018;12.950
22002 Abizanda;2017;12.023
22002 Abizanda;2016;12.061
22002 Abizanda;2015;12.675
22003 Adahuesca;2022;13.271
22003 Adahuesca;2021;12.712
22003 Adahuesca;2020;12.716
22003 Adahuesca;2019;13.015
22003 Adahuesca;2018;12.740
22003 Adahuesca;2017;11.772
22003 Adahuesca;2016;12.396
22003 Adahuesca;2015;11.836
22004 Agüero;2022;15.064
22004 Agüero;2021;14.268
22004 Agüero;2020;13.862
22004 Agüero;2019;14.657
22004 Agüero;2018;13.841
22004 Agüero;2017;12.967
22004 Agüero;2016;13.143
22004 Agüero;2015;12.301
22006 Aisa;2022;16.596
22006 Aisa;2021;16.252
22006 Aisa;2020;15.357
22006 Aisa;2019;15.270
22006 Aisa;2018;15.039
22006 Aisa;2017;13.676
22006 Aisa;2016;13.260
22006 Aisa;2015;12.787
22007 Albalate de Cinca;2022;12.266
22007 Albalate de Cinca;2021;12.066
22007 Albalate de Cinca;2020;11.654
22007 Albalate de Cinca;2019;11.322
22007 Albalate de Cinca;2018;10.835
22007 Albalate de Cinca;2017;10.161
22007 Albalate de Cinca;2016;9.425
22007 Albalate de Cinca;2015;9.476
22008 Albalatillo;2022;13.552
22008 Albalatillo;2021;13.454
22008 Albalatillo;2020;13.015
22008 Albalatillo;2019;12.876
22008 Albalatillo;2018;12.300
22008 Albalatillo;2017;11.009
22008 Albalatillo;2016;10.408
22008 Albalatillo;2015;10.220
22009 Albelda;2022;12.365
22009 Albelda;2021;12.722
22009 Albelda;2020;13.642
22009 Albelda;2019;11.234
22009 Albelda;2018;10.986
22009 Albelda;2017;10.443
22009 Albelda;2016;10.216
22009 Albelda;2015;9.708
22011 Albero Alto;2022;16.425
22011 Albero Alto;2021;17.178
22011 Albero Alto;2020;17.254
22011 Albero Alto;2019;16.058
22011 Albero Alto;2018;16.739
22011 Albero Alto;2017;16.356
22011 Albero Alto;2016;15.057
22011 Albero Alto;2015;13.734
22012 Albero Bajo;2022;14.195
22012 Albero Bajo;2021;14.461
22012 Albero Bajo;2020;14.034
22012 Albero Bajo;2019;13.540
22012 Albero Bajo;2018;13.043
22012 Albero Bajo;2017;11.780
22012 Albero Bajo;2016;11.668
22012 Albero Bajo;2015;11.415
22013 Alberuela de Tubo;2022;14.720
22013 Alberuela de Tubo;2021;14.580
22013 Alberuela de Tubo;2020;13.153
22013 Alberuela de Tubo;2019;13.491
22013 Alberuela de Tubo;2018;12.194
22013 Alberuela de Tubo;2017;12.458
22013 Alberuela de Tubo;2016;11.230
22013 Alberuela de Tubo;2015;11.280
22014 Alcalá de Gurrea;2022;17.718
22014 Alcalá de Gurrea;2021;16.150
22014 Alcalá de Gurrea;2020;15.930
22014 Alcalá de Gurrea;2019;15.035
22014 Alcalá de Gurrea;2018;15.414
22014 Alcalá de Gurrea;2017;14.420
22014 Alcalá de Gurrea;2016;13.404
22014 Alcalá de Gurrea;2015;12.611
22015 Alcalá del Obispo;2022;15.603
22015 Alcalá del Obispo;2021;15.526
22015 Alcalá del Obispo;2020;16.123
22015 Alcalá del Obispo;2019;15.111
22015 Alcalá del Obispo;2018;14.400
22015 Alcalá del Obispo;2017;13.574
22015 Alcalá del Obispo;2016;13.535
22015 Alcalá del Obispo;2015;12.991
22016 Alcampell;2022;12.850
22016 Alcampell;2021;12.537
22016 Alcampell;2020;11.719
22016 Alcampell;2019;11.781
22016 Alcampell;2018;11.342
22016 Alcampell;2017;10.737
22016 Alcampell;2016;10.159
22016 Alcampell;2015;10.093
22017 Alcolea de Cinca;2022;13.397
22017 Alcolea de Cinca;2021;12.773
22017 Alcolea de Cinca;2020;12.091
22017 Alcolea de Cinca;2019;12.432
22017 Alcolea de Cinca;2018;11.827
22017 Alcolea de Cinca;2017;11.416
22017 Alcolea de Cinca;2016;11.353
22017 Alcolea de Cinca;2015;11.250
22018 Alcubierre;2022;13.924
22018 Alcubierre;2021;13.815
22018 Alcubierre;2020;13.451
22018 Alcubierre;2019;12.789
22018 Alcubierre;2018;12.698
22018 Alcubierre;2017;12.120
22018 Alcubierre;2016;10.704
22018 Alcubierre;2015;11.477
22019 Alerre;2022;18.535
22019 Alerre;2021;18.684
22019 Alerre;2020;18.829
22019 Alerre;2019;17.929
22019 Alerre;2018;17.740
22019 Alerre;2017;16.801
22019 Alerre;2016;17.128
22019 Alerre;2015;16.417
22020 Alfántega;2022;13.926
22020 Alfántega;2021;14.333
22020 Alfántega;2020;13.870
22020 Alfántega;2019;13.126
22020 Alfántega;2018;12.156
22020 Alfántega;2017;11.462
22020 Alfántega;2016;10.702
22020 Alfántega;2015;10.937
22021 Almudévar;2022;13.928
22021 Almudévar;2021;13.556
22021 Almudévar;2020;13.142
22021 Almudévar;2019;12.830
22021 Almudévar;2018;12.252
22021 Almudévar;2017;11.590
22021 Almudévar;2016;11.200
22021 Almudévar;2015;10.877
22022 Almunia de San Juan;2022;14.916
22022 Almunia de San Juan;2021;14.496
22022 Almunia de San Juan;2020;13.588
22022 Almunia de San Juan;2019;13.721
22022 Almunia de San Juan;2018;13.526
22022 Almunia de San Juan;2017;12.975
22022 Almunia de San Juan;2016;12.347
22022 Almunia de San Juan;2015;12.134
22023 Almuniente;2022;13.948
22023 Almuniente;2021;12.960
22023 Almuniente;2020;12.243
22023 Almuniente;2019;12.051
22023 Almuniente;2018;11.089
22023 Almuniente;2017;10.880
22023 Almuniente;2016;10.413
22023 Almuniente;2015;10.063
22024 Alquézar;2022;14.285
22024 Alquézar;2021;12.899
22024 Alquézar;2020;12.191
22024 Alquézar;2019;12.906
22024 Alquézar;2018;12.351
22024 Alquézar;2017;12.070
22024 Alquézar;2016;11.782
22024 Alquézar;2015;10.980
22025 Altorricón;2022;13.958
22025 Altorricón;2021;13.474
22025 Altorricón;2020;13.113
22025 Altorricón;2019;12.898
22025 Altorricón;2018;12.317
22025 Altorricón;2017;11.487
22025 Altorricón;2016;11.206
22025 Altorricón;2015;10.719
22027 Angüés;2022;13.467
22027 Angüés;2021;13.013
22027 Angüés;2020;12.924
22027 Angüés;2019;12.885
22027 Angüés;2018;12.225
22027 Angüés;2017;11.419
22027 Angüés;2016;11.139
22027 Angüés;2015;10.420
22028 Ansó;2022;13.491
22028 Ansó;2021;13.394
22028 Ansó;2020;12.280
22028 Ansó;2019;12.645
22028 Ansó;2018;12.217
22028 Ansó;2017;11.807
22028 Ansó;2016;11.479
22028 Ansó;2015;11.216
22029 Antillón;2022;14.949
22029 Antillón;2021;15.111
22029 Antillón;2020;14.129
22029 Antillón;2019;14.176
22029 Antillón;2018;12.859
22029 Antillón;2017;11.849
22029 Antillón;2016;11.174
22029 Antillón;2015;10.971
22032 Aragüés del Puerto;2022;15.984
22032 Aragüés del Puerto;2021;14.520
22032 Aragüés del Puerto;2020;14.439
22032 Aragüés del Puerto;2019;12.744
22032 Aragüés del Puerto;2018;12.565
22032 Aragüés del Puerto;2017;13.969
22032 Aragüés del Puerto;2016;12.827
22032 Aragüés del Puerto;2015;13.337
22035 Arén;2022;13.022
22035 Arén;2021;12.604
22035 Arén;2020;11.950
22035 Arén;2019;12.440
22035 Arén;2018;11.645
22035 Arén;2017;11.625
22035 Arén;2016;11.081
22035 Arén;2015;10.468
22036 Argavieso;2022;13.744
22036 Argavieso;2021;13.787
22036 Argavieso;2020;14.012
22036 Argavieso;2019;.
22036 Argavieso;2018;.
22036 Argavieso;2017;.
22036 Argavieso;2016;11.810
22036 Argavieso;2015;11.909
22037 Arguis;2022;20.957
22037 Arguis;2021;20.303
22037 Arguis;2020;19.028
22037 Arguis;2019;19.219
22037 Arguis;2018;20.107
22037 Arguis;2017;19.095
22037 Arguis;2016;18.294
22037 Arguis;2015;18.304
22039 Ayerbe;2022;13.466
22039 Ayerbe;2021;13.628
22039 Ayerbe;2020;12.552
22039 Ayerbe;2019;12.641
22039 Ayerbe;2018;11.847
22039 Ayerbe;2017;11.127
22039 Ayerbe;2016;10.779
22039 Ayerbe;2015;10.559
22040 Azanuy-Alins;2022;14.289
22040 Azanuy-Alins;2021;13.323
22040 Azanuy-Alins;2020;12.306
22040 Azanuy-Alins;2019;12.657
22040 Azanuy-Alins;2018;12.124
22040 Azanuy-Alins;2017;10.752
22040 Azanuy-Alins;2016;10.807
22040 Azanuy-Alins;2015;10.205
22041 Azara;2022;13.803
22041 Azara;2021;13.882
22041 Azara;2020;13.391
22041 Azara;2019;13.237
22041 Azara;2018;12.031
22041 Azara;2017;11.060
22041 Azara;2016;10.521
22041 Azara;2015;10.272
22042 Azlor;2022;13.284
22042 Azlor;2021;12.644
22042 Azlor;2020;12.974
22042 Azlor;2019;12.849
22042 Azlor;2018;12.618
22042 Azlor;2017;10.257
22042 Azlor;2016;10.537
22042 Azlor;2015;11.173
22043 Baélls;2022;.
22043 Baélls;2021;14.907
22043 Baélls;2020;14.012
22043 Baélls;2019;.
22043 Baélls;2018;11.152
22043 Baélls;2017;9.700
22043 Baélls;2016;8.952
22043 Baélls;2015;8.822
22044 Bailo;2022;16.106
22044 Bailo;2021;14.922
22044 Bailo;2020;14.032
22044 Bailo;2019;13.595
22044 Bailo;2018;13.348
22044 Bailo;2017;13.017
22044 Bailo;2016;12.180
22044 Bailo;2015;11.559
22045 Baldellou;2022;.
22045 Baldellou;2021;14.907
22045 Baldellou;2020;14.012
22045 Baldellou;2019;.
22045 Baldellou;2018;.
22045 Baldellou;2017;.
22045 Baldellou;2016;.
22045 Baldellou;2015;.
22046 Ballobar;2022;12.827
22046 Ballobar;2021;12.208
22046 Ballobar;2020;12.321
22046 Ballobar;2019;11.533
22046 Ballobar;2018;11.412
22046 Ballobar;2017;10.961
22046 Ballobar;2016;10.076
22046 Ballobar;2015;10.760
22047 Banastás;2022;20.329
22047 Banastás;2021;19.777
22047 Banastás;2020;17.873
22047 Banastás;2019;17.114
22047 Banastás;2018;17.798
22047 Banastás;2017;16.592
22047 Banastás;2016;16.661
22047 Banastás;2015;15.915
22048 Barbastro;2022;13.833
22048 Barbastro;2021;13.149
22048 Barbastro;2020;12.854
22048 Barbastro;2019;12.708
22048 Barbastro;2018;12.217
22048 Barbastro;2017;11.758
22048 Barbastro;2016;11.191
22048 Barbastro;2015;11.043
22049 Barbués;2022;14.789
22049 Barbués;2021;14.907
22049 Barbués;2020;14.012
22049 Barbués;2019;.
22049 Barbués;2018;.
22049 Barbués;2017;.
22049 Barbués;2016;.
22049 Barbués;2015;.
22050 Barbuñales;2022;15.922
22050 Barbuñales;2021;14.907
22050 Barbuñales;2020;14.012
22050 Barbuñales;2019;.
22050 Barbuñales;2018;.
22050 Barbuñales;2017;.
22050 Barbuñales;2016;.
22050 Barbuñales;2015;.
22051 Bárcabo;2022;16.730
22051 Bárcabo;2021;15.975
22051 Bárcabo;2020;15.995
22051 Bárcabo;2019;15.331
22051 Bárcabo;2018;14.538
22051 Bárcabo;2017;13.191
22051 Bárcabo;2016;12.435
22051 Bárcabo;2015;11.881
22052 Belver de Cinca;2022;11.219
22052 Belver de Cinca;2021;11.041
22052 Belver de Cinca;2020;10.605
22052 Belver de Cinca;2019;10.451
22052 Belver de Cinca;2018;10.437
22052 Belver de Cinca;2017;9.687
22052 Belver de Cinca;2016;9.565
22052 Belver de Cinca;2015;9.637
22053 Benabarre;2022;13.252
22053 Benabarre;2021;12.707
22053 Benabarre;2020;12.012
22053 Benabarre;2019;11.558
22053 Benabarre;2018;11.372
22053 Benabarre;2017;10.825
22053 Benabarre;2016;10.316
22053 Benabarre;2015;10.201
22054 Benasque;2022;16.847
22054 Benasque;2021;15.334
22054 Benasque;2020;14.864
22054 Benasque;2019;15.008
22054 Benasque;2018;14.523
22054 Benasque;2017;13.594
22054 Benasque;2016;12.833
22054 Benasque;2015;12.931
22055 Berbegal;2022;15.533
22055 Berbegal;2021;15.374
22055 Berbegal;2020;14.748
22055 Berbegal;2019;13.967
22055 Berbegal;2018;13.337
22055 Berbegal;2017;12.993
22055 Berbegal;2016;12.250
22055 Berbegal;2015;11.604
22057 Bielsa;2022;16.727
22057 Bielsa;2021;15.603
22057 Bielsa;2020;14.237
22057 Bielsa;2019;14.454
22057 Bielsa;2018;13.869
22057 Bielsa;2017;13.846
22057 Bielsa;2016;13.288
22057 Bielsa;2015;12.352
22058 Bierge;2022;14.180
22058 Bierge;2021;13.733
22058 Bierge;2020;12.469
22058 Bierge;2019;13.043
22058 Bierge;2018;12.421
22058 Bierge;2017;12.462
22058 Bierge;2016;11.813
22058 Bierge;2015;10.520
22059 Biescas;2022;16.547
22059 Biescas;2021;15.160
22059 Biescas;2020;14.390
22059 Biescas;2019;14.267
22059 Biescas;2018;13.742
22059 Biescas;2017;13.118
22059 Biescas;2016;12.601
22059 Biescas;2015;12.338
22060 Binaced;2022;13.734
22060 Binaced;2021;12.907
22060 Binaced;2020;12.345
22060 Binaced;2019;12.128
22060 Binaced;2018;11.512
22060 Binaced;2017;10.767
22060 Binaced;2016;10.534
22060 Binaced;2015;10.535
22061 Binéfar;2022;13.861
22061 Binéfar;2021;13.317
22061 Binéfar;2020;13.038
22061 Binéfar;2019;12.639
22061 Binéfar;2018;11.951
22061 Binéfar;2017;11.552
22061 Binéfar;2016;11.136
22061 Binéfar;2015;10.939
22062 Bisaurri;2022;16.553
22062 Bisaurri;2021;16.010
22062 Bisaurri;2020;15.319
22062 Bisaurri;2019;15.054
22062 Bisaurri;2018;14.623
22062 Bisaurri;2017;13.505
22062 Bisaurri;2016;12.457
22062 Bisaurri;2015;11.957
22063 Biscarrués;2022;15.654
22063 Biscarrués;2021;15.268
22063 Biscarrués;2020;14.164
22063 Biscarrués;2019;13.716
22063 Biscarrués;2018;13.330
22063 Biscarrués;2017;12.416
22063 Biscarrués;2016;11.960
22063 Biscarrués;2015;12.009
22064 Blecua y Torres;2022;16.876
22064 Blecua y Torres;2021;16.996
22064 Blecua y Torres;2020;16.143
22064 Blecua y Torres;2019;14.821
22064 Blecua y Torres;2018;13.974
22064 Blecua y Torres;2017;14.108
22064 Blecua y Torres;2016;13.647
22064 Blecua y Torres;2015;13.194
22066 Boltaña;2022;14.407
22066 Boltaña;2021;13.598
22066 Boltaña;2020;12.870
22066 Boltaña;2019;12.556
22066 Boltaña;2018;11.756
22066 Boltaña;2017;11.217
22066 Boltaña;2016;11.480
22066 Boltaña;2015;11.934
22067 Bonansa;2022;14.047
22067 Bonansa;2021;14.907
22067 Bonansa;2020;14.012
22067 Bonansa;2019;.
22067 Bonansa;2018;.
22067 Bonansa;2017;.
22067 Bonansa;2016;.
22067 Bonansa;2015;.
22068 Borau;2022;17.044
22068 Borau;2021;14.907
22068 Borau;2020;14.012
22068 Borau;2019;.
22068 Borau;2018;.
22068 Borau;2017;.
22068 Borau;2016;.
22068 Borau;2015;.
22069 Broto;2022;13.983
22069 Broto;2021;13.344
22069 Broto;2020;12.725
22069 Broto;2019;12.642
22069 Broto;2018;12.034
22069 Broto;2017;11.271
22069 Broto;2016;10.325
22069 Broto;2015;9.996
22072 Caldearenas;2022;17.450
22072 Caldearenas;2021;16.524
22072 Caldearenas;2020;16.386
22072 Caldearenas;2019;15.373
22072 Caldearenas;2018;16.160
22072 Caldearenas;2017;15.436
22072 Caldearenas;2016;14.328
22072 Caldearenas;2015;13.481
22074 Campo;2022;14.778
22074 Campo;2021;14.815
22074 Campo;2020;13.687
22074 Campo;2019;13.055
22074 Campo;2018;15.452
22074 Campo;2017;14.665
22074 Campo;2016;12.686
22074 Campo;2015;12.511
22075 Camporrélls;2022;12.827
22075 Camporrélls;2021;14.287
22075 Camporrélls;2020;12.443
22075 Camporrélls;2019;11.982
22075 Camporrélls;2018;12.017
22075 Camporrélls;2017;11.113
22075 Camporrélls;2016;11.085
22075 Camporrélls;2015;11.010
22076 Canal de Berdún;2022;14.129
22076 Canal de Berdún;2021;14.717
22076 Canal de Berdún;2020;13.874
22076 Canal de Berdún;2019;13.253
22076 Canal de Berdún;2018;12.833
22076 Canal de Berdún;2017;12.663
22076 Canal de Berdún;2016;11.326
22076 Canal de Berdún;2015;11.274
22077 Candasnos;2022;16.678
22077 Candasnos;2021;16.507
22077 Candasnos;2020;15.601
22077 Candasnos;2019;14.443
22077 Candasnos;2018;13.670
22077 Candasnos;2017;14.535
22077 Candasnos;2016;13.219
22077 Candasnos;2015;13.149
22078 Canfranc;2022;16.916
22078 Canfranc;2021;15.665
22078 Canfranc;2020;15.139
22078 Canfranc;2019;15.050
22078 Canfranc;2018;14.619
22078 Canfranc;2017;14.646
22078 Canfranc;2016;14.336
22078 Canfranc;2015;13.660
22079 Capdesaso;2022;14.495
22079 Capdesaso;2021;14.031
22079 Capdesaso;2020;13.331
22079 Capdesaso;2019;13.081
22079 Capdesaso;2018;12.161
22079 Capdesaso;2017;12.141
22079 Capdesaso;2016;12.151
22079 Capdesaso;2015;11.552
22080 Capella;2022;15.077
22080 Capella;2021;14.477
22080 Capella;2020;16.918
22080 Capella;2019;13.573
22080 Capella;2018;12.794
22080 Capella;2017;12.559
22080 Capella;2016;13.274
22080 Capella;2015;13.875
22081 Casbas de Huesca;2022;14.316
22081 Casbas de Huesca;2021;14.580
22081 Casbas de Huesca;2020;13.698
22081 Casbas de Huesca;2019;13.458
22081 Casbas de Huesca;2018;13.052
22081 Casbas de Huesca;2017;12.857
22081 Casbas de Huesca;2016;12.057
22081 Casbas de Huesca;2015;11.729
22082 Castejón del Puente;2022;15.660
22082 Castejón del Puente;2021;14.821
22082 Castejón del Puente;2020;14.051
22082 Castejón del Puente;2019;13.651
22082 Castejón del Puente;2018;12.876
22082 Castejón del Puente;2017;11.905
22082 Castejón del Puente;2016;11.254
22082 Castejón del Puente;2015;11.104
22083 Castejón de Monegros;2022;14.332
22083 Castejón de Monegros;2021;13.967
22083 Castejón de Monegros;2020;15.781
22083 Castejón de Monegros;2019;12.884
22083 Castejón de Monegros;2018;12.884
22083 Castejón de Monegros;2017;11.667
22083 Castejón de Monegros;2016;11.068
22083 Castejón de Monegros;2015;11.212
22084 Castejón de Sos;2022;15.241
22084 Castejón de Sos;2021;14.719
22084 Castejón de Sos;2020;13.888
22084 Castejón de Sos;2019;13.078
22084 Castejón de Sos;2018;13.209
22084 Castejón de Sos;2017;11.965
22084 Castejón de Sos;2016;11.993
22084 Castejón de Sos;2015;11.615
22085 Castelflorite;2022;15.508
22085 Castelflorite;2021;14.907
22085 Castelflorite;2020;14.081
22085 Castelflorite;2019;15.175
22085 Castelflorite;2018;14.240
22085 Castelflorite;2017;12.948
22085 Castelflorite;2016;10.654
22085 Castelflorite;2015;11.753
22086 Castiello de Jaca;2022;18.467
22086 Castiello de Jaca;2021;18.533
22086 Castiello de Jaca;2020;15.875
22086 Castiello de Jaca;2019;16.124
22086 Castiello de Jaca;2018;15.860
22086 Castiello de Jaca;2017;14.152
22086 Castiello de Jaca;2016;14.586
22086 Castiello de Jaca;2015;13.175
22087 Castigaleu;2022;14.047
22087 Castigaleu;2021;14.907
22087 Castigaleu;2020;14.012
22087 Castigaleu;2019;.
22087 Castigaleu;2018;.
22087 Castigaleu;2017;.
22087 Castigaleu;2016;.
22087 Castigaleu;2015;.
22088 Castillazuelo;2022;13.600
22088 Castillazuelo;2021;12.883
22088 Castillazuelo;2020;12.098
22088 Castillazuelo;2019;11.919
22088 Castillazuelo;2018;10.891
22088 Castillazuelo;2017;10.618
22088 Castillazuelo;2016;10.267
22088 Castillazuelo;2015;10.042
22089 Castillonroy;2022;11.835
22089 Castillonroy;2021;12.087
22089 Castillonroy;2020;11.282
22089 Castillonroy;2019;10.768
22089 Castillonroy;2018;10.469
22089 Castillonroy;2017;9.727
22089 Castillonroy;2016;9.710
22089 Castillonroy;2015;9.429
22090 Colungo;2022;12.595
22090 Colungo;2021;12.576
22090 Colungo;2020;11.613
22090 Colungo;2019;11.433
22090 Colungo;2018;11.274
22090 Colungo;2017;10.553
22090 Colungo;2016;10.453
22090 Colungo;2015;10.179
22094 Chalamera;2022;10.471
22094 Chalamera;2021;10.671
22094 Chalamera;2020;9.324
22094 Chalamera;2019;9.880
22094 Chalamera;2018;8.875
22094 Chalamera;2017;8.400
22094 Chalamera;2016;8.835
22094 Chalamera;2015;9.925
